cid,text,time,author,channel,votes,photo,heart,reply,time_parsed,channel
Ugw48uybcPEtf-YRgiN4AaABAg,"YA LLEGÓ EL TIEMPO DE NO CALLAR, DE EVITAR TANTA IMPUNIDAD Y CORRUPCIÓN Y HACER JUSTICIA.  ESTAMOS CON LA VERDADERA OPOSICIÓN QUE HARÁ 
QUE MÉXICO SALGA ADELANTE Y QUITAR LOS OBSTÁCULOS QUE
IMPIDEN EL PROGRESO DE NUESTRO QUERIDO
PAÍS.",hace 1 día,Adrian Gomez,UC0qQ-9PS2RTWsKrl16_jVvQ,78,https://yt3.ggpht.com/ytc/AMLnZu8SfzjKOfNQlAX4vQGpnfhwPB9zeLyGtw3Xm4PVWDg2AvzrdojHWy0nVL-ryzBv=s176-c-k-c0x00ffffff-no-rj,false,false,1666303375,1
UgzOvQ6OksPtcpUUgFN4AaABAg,"El Ejército Mexicano y la Armada de Mexico son leales a la patria y al pueblo, Que no quepa la menor duda de esto 👍🏼",hace 1 día,Víctor Díaz,UC3CgZjhxkCr3ywk5G-pZQ6A,3,https://yt3.ggpht.com/ytc/AMLnZu-qgVJek9Ur8kvhbt6asoXgCdiVkaylPziepg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303375,1
Ugxbj0O-_YDCZuLnb5V4AaABAg,Mis respetos SENADORA.,hace 1 día,ATC Safety,UCRlGcU7KvLSNdJuAsv-_Z2g,8,https://yt3.ggpht.com/ytc/AMLnZu94ueiUVm5AlzU7tZ-LS1SQuFGhMgglTfwmbOFG=s176-c-k-c0x00ffffff-no-rj,false,false,1666303375,1
Ugyec0Ub6Z_of3XeDQl4AaABAg,Muy bien dicho Lilly Téllez!,hace 1 día,Fernando R O,UCVbx5dYWVJg3ZxaPUUTNH7w,1,https://yt3.ggpht.com/ytc/AMLnZu_NUpeacJ6SQPlkulx11PXTHCdQPqDpTQjQwQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303375,1
Ugy3r6TTI7dLhxCGJGp4AaABAg,DIRECTITO Y AL OCICO,hace 1 día,Tere Arellano,UC0jo4DgG31C8a_FHRj-DKmg,2,https://yt3.ggpht.com/ytc/AMLnZu8s5zb8rkc1Ktiza3xG9gUg5NI-8oGmLTGZSg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303375,1
Ugze8OJpd-tiic8FkDp4AaABAg,"Que triste situación, pura regresión en nuestra democracia. A muchas personas nos duele que la sedena esta enlodada, se perdio la confianza en las intituciones. Valiente informe de la Senadora.",hace 1 día,Juan Gallardo,UCiZO_KTQ4r7cDJYednuzoZw,22,https://yt3.ggpht.com/ytc/AMLnZu-jVulAX-M_JKsAhFKa9ZoTV0FwvlIBjh_jLg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303375,1
UgySIvoDsxrzgKchw914AaABAg,Esta loca esta mujer,hace 1 día,Manuel Alejandro Limón Gómez,UCfVnVycqNNGtb9XhGG4H_fQ,0,https://yt3.ggpht.com/ytc/AMLnZu_EkzZVZQUvO3x78vCvXOI9LIyrd3DkTRYCMJyaGA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303375,1
Ugx6paHXZ6modS3xC2J4AaABAg,Genial,hace 1 día,Macky Delgado,UCSogW1G5ZecfCHCcCM4iL2g,141,https://yt3.ggpht.com/ytc/AMLnZu_mTAFZDVJRYr_RJ3uKcFd1PeszS1rBg9QcYQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303375,1
UgwLeW0bUmtBNgJ744d4AaABAg,"ESO NO DECIA ESTA ARPIA CUANDO QUERIA EL VOTO POR MORENA .
PORQUE GANO POR MORENA Y QUEREMOS QUE LA SAGUEN DEL SENADO A ESTA BRUJ4",hace 1 día,Romona Rodríguez,UCibaAccmF35jHObIHxwMCQg,0,https://yt3.ggpht.com/ytc/AMLnZu8ys9snJQIyIke1QcaQ95R8dlgmNG1IA2RnuY8SpAuhAhx3Oa6H6F-ydgY2H2tx=s176-c-k-c0x00ffffff-no-rj,false,false,1666303375,1
UgyhsKUXcv1cjG27DCt4AaABAg,Aplaudo el valor de la sra. Mis respetos,hace 1 día,xquenda1000,UC6aZ6CmmI8Gsz0q-S-dIIPQ,63,https://yt3.ggpht.com/ytc/AMLnZu9FM-vASfW4d_xw1FN1MD0QbjnH0usNP05Huj4t=s176-c-k-c0x00ffffff-no-rj,false,false,1666303375,1
Ugzyn9UiaHnjYTZc1pR4AaABAg,"Porfa disculpen, pero está mujer me da asco!! 😒",hace 1 día,RICARDO GOMEZ,UClgXGD4KrV_lT92JAD_LBHQ,0,https://yt3.ggpht.com/ytc/AMLnZu-W_MDV9x3lqca5BIBdghSsBqfvoVp6x8mE2Xu-dGqyR0DaG5XZKddrsSL9PuoL=s176-c-k-c0x00ffffff-no-rj,false,false,1666303375,1
UgyhxFLzrdUuLhohA094AaABAg,"ASI SE DICEN LAS COSAS CLARAS Y PRECISAS A ESTOS FARSANTES VENDE PATRIAS Y CORRUPTOS ALBERGADOS POR LÓPEZ OBRADOR Y SECUACES.!  RATAS 🐀 ASQUEROSAS💩 NO LES VA ALCANZAR LA VIDA PARA PAGAR SUS CRÍMENES.!! INFELICES, OBVIO 🙄 EMPEZANDO POR LÓPEZ OBRADOR RATA 🐀 Y MÁS RATA 🐀",hace 1 día,Sandra Luz Cruz Mendoza,UCs5LyY8rhZlcz1bo0caoX0g,0,https://yt3.ggpht.com/CjBl-dN2RJagNzOpkDg0MUsYr9Vqd4Dvei0lpU9jmtRXgy7xNd9615aha6aDyPlQzN8usJPAcXI=s176-c-k-c0x00ffffff-no-rj,false,false,1666303375,1
UgwPbIhOPbjg1Wjxyyh4AaABAg,"Perfecto Lily que bueno que los pongas en su lugar a los malechores de Morena, presidente ,y gabilla.",hace 1 día,Hector Hernandez,UCjHXIDR1oztlt9m2fldi0Nw,1,https://yt3.ggpht.com/ytc/AMLnZu8HNxl2RTxLwRL3QQT66qmx5CJa3A_npZ9xFA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303375,1
UgxaZBARhPPDnjcYCrl4AaABAg,"Lily tiene muchísimo más valor que muchos senadores juntos.Que están ahí claramente más por el billete que por defender a sus representados (nosotros los ciudadanos que los elegimos) Dios te bendiga,cuide y proteja hermosa y valiente Lilly.",hace 1 día (editado),Ti Jua,UC5WgQ8nx9j8F_OVieiG5qIA,219,https://yt3.ggpht.com/ytc/AMLnZu-raTn7CFJYyxMKUJhyNQ29gQwOMaaUk3BRJA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303375,1
Ugw5OYPNztZCNoMTUHd4AaABAg,"Wowwww.!
Lily tiene arrestos.!
El General Sandoval traidor a la patria.!",hace 1 día,Cantiliver 26,UCHSDDXD23fB4Xvj0Zs4nAfw,0,https://yt3.ggpht.com/ytc/AMLnZu-IL-h3yEAYwwLCpY6pfSQ-7sG2Rg52g4y8jg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303375,1
Ugw48uybcPEtf-YRgiN4AaABAg.9hO4K6ETBpA9hOGMpKwJMp,Hasta ahorita te diste cuenta q llego el tiempo de no callar 🤣🤣,hace 1 día,Alberto Torres,UCW9cyeZ2eUBagtysc8EVJnQ,1,https://yt3.ggpht.com/ytc/AMLnZu-127jtdTdBddlCmzr1sWkIq0D8N7lHQsE13g=s176-c-k-c0x00ffffff-no-rj,false,true,1666303376,1
Ugw48uybcPEtf-YRgiN4AaABAg.9hO4K6ETBpA9hOIhpp1DXk,"Así es, tenemos que convencer a la gente que no sale a votar que salga y que vote en contra de morena. Nos toca poner nuestro granito de arena.",hace 1 día,Leticia Arriaga,UCX2ne89wU_DSjzcDuRNK8rw,3,https://yt3.ggpht.com/ytc/AMLnZu-J08N6gCoElqRlfdECOg0o0keQajhlX70EqmGDN-FJMNwcVttemXGr8lPz6PPP=s176-c-k-c0x00ffffff-no-rj,false,true,1666303376,1
Ugw48uybcPEtf-YRgiN4AaABAg.9hO4K6ETBpA9hONtBHMOFN," @Leticia Arriaga  
ES UNA TAREA DIFÍCIL,
PERO NO IMPOSIBLE, 
HOY YA ESTAMOS COMPROMETIDOS DE ENFRENTAR  UNA LUCHA SIN CUARTEL PARA DEFENDER  EL BIENESTAR DE LAS FUTURAS GENERACIONES.
ARRIBA Y ADELANTE!!!!",hace 1 día,Adrian Gomez,UC0qQ-9PS2RTWsKrl16_jVvQ,3,https://yt3.ggpht.com/ytc/AMLnZu8SfzjKOfNQlAX4vQGpnfhwPB9zeLyGtw3Xm4PVWDg2AvzrdojHWy0nVL-ryzBv=s176-c-k-c0x00ffffff-no-rj,false,true,1666303376,1
Ugw48uybcPEtf-YRgiN4AaABAg.9hO4K6ETBpA9hPE3TdF1Is,"Vete a rezar 50000 padres nuestros, y suerte.",hace 1 día,eduardo montiel barrientos,UCQKP7zk0LlXaKANBAFmnFWg,0,https://yt3.ggpht.com/ytc/AMLnZu8PbisQVjsZ3KbUC60ihWnk76NkKYQVj8hL=s176-c-k-c0x00ffffff-no-rj,false,true,1666303376,1
Ugw48uybcPEtf-YRgiN4AaABAg.9hO4K6ETBpA9hPE9AmDclG, @Leticia Arriaga  jia jia jia jia ya no vean televisa !!!!  Dicen puras mmds,hace 1 día,eduardo montiel barrientos,UCQKP7zk0LlXaKANBAFmnFWg,0,https://yt3.ggpht.com/ytc/AMLnZu8PbisQVjsZ3KbUC60ihWnk76NkKYQVj8hL=s176-c-k-c0x00ffffff-no-rj,false,true,1666303376,1
Ugyec0Ub6Z_of3XeDQl4AaABAg.9hO44h5__cB9hO6Tqm2k1F,"y lo hizo sin gritar como loca, quien lo iva a imaginar que se podia controlar aunque sigue teniendo incontinencia verbal.",hace 1 día,Yuca Teco,UCeDipbyL7kD-tXlHW7Qv6kQ,0,https://yt3.ggpht.com/ytc/AMLnZu-sYVr8q61rzPOefkViFZik_VVVPzWtTH52R_KkuCLxb3UWtvrJU-NSeoh2Tn84=s176-c-k-c0x00ffffff-no-rj,false,true,1666303376,1
Ugze8OJpd-tiic8FkDp4AaABAg.9hO40tXPZyF9hPFmQ1mBHU,Hablan verdaderamente a lo pndj,hace 1 día,eduardo montiel barrientos,UCQKP7zk0LlXaKANBAFmnFWg,0,https://yt3.ggpht.com/ytc/AMLnZu8PbisQVjsZ3KbUC60ihWnk76NkKYQVj8hL=s176-c-k-c0x00ffffff-no-rj,false,true,1666303376,1
UgyhsKUXcv1cjG27DCt4AaABAg.9hO3nuqpQuw9hPEt7F_BMu,PCH p...la tellez,hace 1 día,eduardo montiel barrientos,UCQKP7zk0LlXaKANBAFmnFWg,0,https://yt3.ggpht.com/ytc/AMLnZu8PbisQVjsZ3KbUC60ihWnk76NkKYQVj8hL=s176-c-k-c0x00ffffff-no-rj,false,true,1666303377,1
UgxaZBARhPPDnjcYCrl4AaABAg.9hO3XpaWwu49hR9dcNaowc,Jajaajajja lady momia,hace 16 horas,Jorge Diaz,UCYCnEoc_BKhP8HQoYoA78SQ,0,https://yt3.ggpht.com/ytc/AMLnZu8qBuvE6RRsT6nIJUvSJLyGq3iQq7gndg4-uA=s176-c-k-c0x00ffffff-no-rj,false,true,1666332177,1
UgxaZBARhPPDnjcYCrl4AaABAg.9hO3XpaWwu49hRj8YvkG2O, @Jorge Diaz  Lilii teyes para presidenta,hace 11 horas,Oscar Arenas,UCREUAZhhziWhHydFvbio8NQ,0,https://yt3.ggpht.com/nrXoyzY6OBr1hyduUlcqckI9BTyht-xe2l0s0_TDWcMvOEdIO3tGJmCIasrcGZoHkJJUQM8S=s176-c-k-c0x00ffffff-no-rj,false,true,1666350177,1
Ugw-ZBrZGfpR94Ci9ox4AaABAg,"Pues cosa fácil cambien al general, si no funciona que la Tellez le diga sentado y callado y espere ala perrera. Ya concluya .",hace 1 día,Eugenio Arroyo,UCVs0TegROir2b2IqDIHuvoQ,0,https://yt3.ggpht.com/ytc/AMLnZu9tc6jiKtzDvHLWjYkDmgWHOMWgxhhCSrhRFg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
UgwYF88-xESdS-MYh7h4AaABAg,baliente mi lily como siempre te doy muchas gracias por espresar  ante este put gobierno corrupto inepto comunista de kks mi  bos como mexicano  hojala y si seas la candidata a la precidencia de mi mexico  por baliente y onesta y con muchos huev  que los kks les faltan,hace 1 día,Armando Vargas,UCS8gGXyhp-CLECgvjmqZ-Hg,0,https://yt3.ggpht.com/ytc/AMLnZu-rnrC3auy3gfarOxe0W4nSsVpFPdFHJdkc8gNa36eQwGuq0rMyofu7O9-UW3pD=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
UgxqYOlnfeU34d811Y94AaABAg,"Desconozco la fecha de la presencia del general en el senado. Pero cuando haya sido, mi reconocimiento a la senadora Lily Téllez, le sobran pantalones que a otros senadores les faltan.",hace 1 día,FADI,UCXU6jslM22UeEwTMr3AHP5w,18,https://yt3.ggpht.com/ytc/AMLnZu_sMhnww_Iuv93razEViLEgUSQ2GTBIuBgMDQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
UgybwKLRgR8EYmhnE-x4AaABAg,"Dios te bendiga y te cuide, Lili Téllez ,   excelente en todo lo q hacés, felicidades, cuantas ganas de encarar a todos  los q están  sometiendo a todo un pais",hace 1 día,Alicia Tapia,UCLY-xXNTqrnsbnF6ly6yTPw,8,https://yt3.ggpht.com/ytc/AMLnZu_duhmB0BuDidSCkmsiPWCg5IVwgl8yZNF3nw=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
Ugzp6DuBAQzH6GzmvAt4AaABAg,Que vieja tan Payasa,hace 1 día,Gonzalo Gonzalez,UCc4UrBae3_dLMji7F-cx_7A,0,https://yt3.ggpht.com/ytc/AMLnZu-5KbSfpv_f5IxRsV9JxJiLueGa8AJTNy3IMg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
UgxgrXRkEtujPASaaO14AaABAg,Wow esta mujer es la única con ese valor admirable para enfrentar a estas ratas!,hace 1 día,José Rodríguez,UC5M900jW77KP4V5JTVfAElg,0,https://yt3.ggpht.com/ytc/AMLnZu9Rws5URFKdjf2Rr6M9UfV__M6tA5OFEVr99A=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
Ugxi_kG3mpV1JG3t5Ih4AaABAg,Grande Lilly,hace 1 día,Jose Jamaica,UCpnoDs8g31DpijgjjB4EBSw,142,https://yt3.ggpht.com/ytc/AMLnZu-JT8Jm5VPRRKO_AytUAhLPj-Ecs5_MAt2IBw=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
Ugz0DvH-jTLJJ_G3ttd4AaABAg,super patriota!!!!lilly,hace 1 día,Erick Ivan Torres Valdes,UCqHhKw1r2VNo--6h2rb43LA,214,https://yt3.ggpht.com/ytc/AMLnZu-nmC9S94iABWFqH6pzDGJEMHZX6Dcua8ZA5UVuTys=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
Ugx2p-xr6uVeIkftOLx4AaABAg,"Ya no le den vuelo, en serio, cree que esta en un teatro la babosa, no le espera un buen futuro a esta señora.",hace 1 día,Gonzalo Gonzalez,UCc4UrBae3_dLMji7F-cx_7A,0,https://yt3.ggpht.com/ytc/AMLnZu-5KbSfpv_f5IxRsV9JxJiLueGa8AJTNy3IMg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
UgxWtJhh9IGOY2tQXqZ4AaABAg,Esta mujer no tiene la mas minima idea de lo que habla. DIOS BENDIGA A NUESTRO EJERCITO,hace 1 día,Mann Sig,UCk6_v5DZEkWQTRRjyfS6woQ,1,https://yt3.ggpht.com/DLKL58ylNNNlBvNZPTP4hBfAonyUqAQ6K-c5-llPShuXdPnTv35kP_hF62sfmxOKao1RgZup_A=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
Ugzyx8h-0NTKhm6rfnd4AaABAg,"Hermosa, inteligente y valiente LILLY TELLEZ  PRESIDENTA  2024",hace 1 día,JOSE MARTINEZ,UCwZZq7nQQPFqSicFXJDz0BA,0,https://yt3.ggpht.com/ytc/AMLnZu9g93RtnwbJ6K9iO-9wJdFN1PF5YcAjvV4Q=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
UgyBmRB-ZvUlhuiEBOp4AaABAg,Ese general Sandoval es un traidor despreciable a México,hace 1 día,Claudia Guevara,UClGUAM082JzRasbQeEOcEAA,0,https://yt3.ggpht.com/ytc/AMLnZu8dqE8m-aRnsBCLzTsf9OC47moTsFxkAJnWdQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
UgxVcLTT8-UKZZqd7mZ4AaABAg,Que valiente Senadora mis respetos.,hace 1 día,Anibcerv Correa,UCDoMeSlsYyf9hXG_14CAO3g,0,https://yt3.ggpht.com/ytc/AMLnZu-EFW7CQS9mBORa7Jq-5Gk7J8hRTq1veK6FAQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
Ugy3D1PdS5fwEw67wOd4AaABAg,Que trabaje corrupto,hace 1 día,Maday Lima,UCLxx8LsvblcJ1WbBZ5mi7GQ,0,https://yt3.ggpht.com/ytc/AMLnZu8MXk1IUC7lyS7L1gw5goSGkEohzKdFz5KG4OGzkA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
UgwUN3I6DxnTnmxNePN4AaABAg,"Al general le pasó esto. "" DALE PODER AL INDIO""",hace 1 día,Alejandro Velázquez,UCj7ZmFgF84eKypsZ6bTPpjQ,50,https://yt3.ggpht.com/ytc/AMLnZu_gROPys6RVeSGocC4lCu5FKvPzqV2K8E9zQj4SlAjDJ7PA1oKZSQSPeBzRlOI2=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
UgwmxHC4B9jnxv0W-GR4AaABAg,Que linda y grandes ovarios por tu palabras de valor y los inútiles no hablan,hace 1 día,Clauss Bon,UCET6sIF2IYtleUD-B9TbKDQ,4,https://yt3.ggpht.com/ytc/AMLnZu_It5KnVRhHu5Yzb5COddQMfdlUHGM49qiKdhba7A=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
UgymSJK1w0YkoLNpVGN4AaABAg,Bien dicho !!! En su Jeta esperemos no vaya a llorar porque le hablaron feo ajajaaja,hace 1 día,Victor Martinez,UCGcOZzNSKrCSQXfi5ty8gFg,3,https://yt3.ggpht.com/ytc/AMLnZu8aeuQC_0v5ji0w6GkrJvwBj2jeJS-mfWVm9Hm3PuRmLpmNSlm1k7_mPxscwi50=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
Ugw9pB-l3RVvnizSBvx4AaABAg,Los mexicanos exigimos salga del puesto  sedena es una vergüenza corrupto y la vieja escondiendolo otra hiena,hace 1 día,Maday Lima,UCLxx8LsvblcJ1WbBZ5mi7GQ,0,https://yt3.ggpht.com/ytc/AMLnZu8MXk1IUC7lyS7L1gw5goSGkEohzKdFz5KG4OGzkA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
UgwmFPnJtc2QBeAsNcl4AaABAg,pobre LEYDY CHATARRA le pegaron donde más le duele perder al NEOLIBERALISMO $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$,hace 1 día,Julio Cesar Martinez Barrera,UCexD5nc19rYduEXuo9AsR_A,0,https://yt3.ggpht.com/ytc/AMLnZu8xIET02CNxBkN3XJ1f4q3MnMU5y8pYH4iSG9peDQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
UgzZGT8jAvuHhhaJrUV4AaABAg,"Ese señor presidente del senado: no debe interrumpir, es irrespetuoso. Debe dejar que termine su discurso, sólo lo permite a los de morena y no es justo.",hace 1 día,EUGENIO JOSÉ MARTÍNEZ MACOUZET,UCrQDqtGpf3wnNDUBD-19l-w,0,https://yt3.ggpht.com/ytc/AMLnZu-dPhdX47ZLFjgHBZQo9jr5PppUD8GyYzM33g=s176-c-k-c0x00ffffff-no-rj,false,false,1666303377,1
UgxqYOlnfeU34d811Y94AaABAg.9hO3IVZrPXn9hOmAbI9rlA,19 de octubre 2022,hace 1 día,Ana Maria del Rosario Cruz Mera,UCTUpHQ9-lQbE7tAlBRZImAQ,0,https://yt3.ggpht.com/ytc/AMLnZu_FxMwTAlrJ7u2TUkLANbei44ubpCt_QScsmA=s176-c-k-c0x00ffffff-no-rj,false,true,1666303378,1
Ugz0DvH-jTLJJ_G3ttd4AaABAg.9hO35xgBCOG9hO6CDYiTzs,"y sin gritar como loca, quien lo iva a imaginar que se podia controlar aunque sigue teniendo incontinencia verbal.",hace 1 día,Yuca Teco,UCeDipbyL7kD-tXlHW7Qv6kQ,2,https://yt3.ggpht.com/ytc/AMLnZu-sYVr8q61rzPOefkViFZik_VVVPzWtTH52R_KkuCLxb3UWtvrJU-NSeoh2Tn84=s176-c-k-c0x00ffffff-no-rj,false,true,1666303378,1
Ugz0DvH-jTLJJ_G3ttd4AaABAg.9hO35xgBCOG9hO6maHXA8s,"su tiempo esta excedido, concluya de una vez.",hace 1 día,Yuca Teco,UCeDipbyL7kD-tXlHW7Qv6kQ,2,https://yt3.ggpht.com/ytc/AMLnZu-sYVr8q61rzPOefkViFZik_VVVPzWtTH52R_KkuCLxb3UWtvrJU-NSeoh2Tn84=s176-c-k-c0x00ffffff-no-rj,false,true,1666303378,1
Ugz0DvH-jTLJJ_G3ttd4AaABAg.9hO35xgBCOG9hOFqVK5tbv,🤣🤣🤣,hace 1 día,Alberto Torres,UCW9cyeZ2eUBagtysc8EVJnQ,1,https://yt3.ggpht.com/ytc/AMLnZu-127jtdTdBddlCmzr1sWkIq0D8N7lHQsE13g=s176-c-k-c0x00ffffff-no-rj,false,true,1666303378,1
Ugz0DvH-jTLJJ_G3ttd4AaABAg.9hO35xgBCOG9hOIJk8rZCy, @Yuca Teco  Esa es la que en el TINACO CHAIRO 🤣🤣🤣🤣🤪🤪🤪 pura incontinencia VERBAL..,hace 1 día,jm bmon,UCHqHG-NslnzMwB9bavECW3w,2,https://yt3.ggpht.com/ytc/AMLnZu89Km4COPtS_4JGPhwJVRkKuNivR4PODdnxvBMBkQ=s176-c-k-c0x00ffffff-no-rj,false,true,1666303378,1
Ugz0DvH-jTLJJ_G3ttd4AaABAg.9hO35xgBCOG9hPVAIUCD3a, @Pedro Jimenez  te aviso q no le autorizaron la custodia de su hijo la guardia nal ( algunos estan haciendo mandados)saludos,hace 1 día,Erick Ivan Torres Valdes,UCqHhKw1r2VNo--6h2rb43LA,1,https://yt3.ggpht.com/ytc/AMLnZu-nmC9S94iABWFqH6pzDGJEMHZX6Dcua8ZA5UVuTys=s176-c-k-c0x00ffffff-no-rj,false,true,1666303378,1
Ugz0DvH-jTLJJ_G3ttd4AaABAg.9hO35xgBCOG9hQhDlaTsqX,Y quita maridos,hace 21 horas,Alex BOY,UCjkqnd0-7S8KMCwGxgzG5qw,1,https://yt3.ggpht.com/ytc/AMLnZu9-9UBCHvyUuFb-yv2q69-ah92iBc_b6s5ATw=s176-c-k-c0x00ffffff-no-rj,false,true,1666314178,1
UgxVcLTT8-UKZZqd7mZ4AaABAg.9hO2w9AWZ0E9hO6VMuAWnl,"y lo hizo sin gritar como loca, quien lo iva a imaginar que se podia controlar aunque sigue teniendo incontinencia verbal.",hace 1 día,Yuca Teco,UCeDipbyL7kD-tXlHW7Qv6kQ,0,https://yt3.ggpht.com/ytc/AMLnZu-sYVr8q61rzPOefkViFZik_VVVPzWtTH52R_KkuCLxb3UWtvrJU-NSeoh2Tn84=s176-c-k-c0x00ffffff-no-rj,false,true,1666303378,1
UgxVcLTT8-UKZZqd7mZ4AaABAg.9hO2w9AWZ0E9hO7wyaDzav, @Yuca Teco  lo único que tiene esta senadora es amor por México.,hace 1 día,Anibcerv Correa,UCDoMeSlsYyf9hXG_14CAO3g,1,https://yt3.ggpht.com/ytc/AMLnZu-EFW7CQS9mBORa7Jq-5Gk7J8hRTq1veK6FAQ=s176-c-k-c0x00ffffff-no-rj,false,true,1666303378,1
UgxVcLTT8-UKZZqd7mZ4AaABAg.9hO2w9AWZ0E9hPrunNZfoe," @Anibcerv Correa  tendra amor propio pero quien riega insultos cosecha tempestades, y lo gritona y berrinchuda e insultante que es tambien lo tiene. demas eta decir que tiene incontinencia verbal.
mucho amor a Mexico pero poca preaparacion y formacion como politica, yo la contrataria como gritona para el pesero",hace 1 día,Yuca Teco,UCeDipbyL7kD-tXlHW7Qv6kQ,0,https://yt3.ggpht.com/ytc/AMLnZu-sYVr8q61rzPOefkViFZik_VVVPzWtTH52R_KkuCLxb3UWtvrJU-NSeoh2Tn84=s176-c-k-c0x00ffffff-no-rj,false,true,1666303378,1
UgxVcLTT8-UKZZqd7mZ4AaABAg.9hO2w9AWZ0E9hPu0S4M0V2, @Yuca Teco  Parece que estas describiendo a López Obrador y de la que estamos hablando es de una senadora valiente.,hace 1 día,Anibcerv Correa,UCDoMeSlsYyf9hXG_14CAO3g,1,https://yt3.ggpht.com/ytc/AMLnZu-EFW7CQS9mBORa7Jq-5Gk7J8hRTq1veK6FAQ=s176-c-k-c0x00ffffff-no-rj,false,true,1666303378,1
UgxbfKcW3jcP-5-9Plt4AaABAg,wooow,hace 1 día,Chai,UCV3m6tdYARqL0b8tU5iaPSw,10,https://yt3.ggpht.com/ytc/AMLnZu8NPDURq7QfNvSElyr4vkd_ZW8940EmpW0wHo4xEw=s176-c-k-c0x00ffffff-no-rj,false,false,1666303379,1
Ugz-pIxtcBNPVpv3ymN4AaABAg,¡¡CONCLUYA SENADORA!! (No pise  callos por favor),hace 1 día,Walter Diaz,UCYuxjN556IfrTs9-BNOnqag,33,https://yt3.ggpht.com/ytc/AMLnZu_-x4qRfqsvu8Rs564-VevVTSysR-PBsMSzEdz999eZelcHLUMB4wtzYYsqvS9r=s176-c-k-c0x00ffffff-no-rj,false,false,1666303379,1
UgxZghInl0JOQVVghed4AaABAg,Excelente,hace 1 día,Ismael Esparza,UCSsICezlGnF6JMLgY4zBChg,5,https://yt3.ggpht.com/ytc/AMLnZu_VvHGgjZeMZJ1ZdFJp7nru9OO6YP132guEKWGg1w=s176-c-k-c0x00ffffff-no-rj,false,false,1666303379,1
UgwpF8Xsx_YXgSL9XMV4AaABAg,"Eso lilly Tellez,  valor , necesita México",hace 1 día,Susy Juarez,UCbl9_eGbQgvNG1rZKt8Pxsw,8,https://yt3.ggpht.com/ytc/AMLnZu_IaXbkRX9t1wxLlQYiiXL-B4wVL1uw5Emk4uxn2kDNodua8C6gDoG5IxHzqGeY=s176-c-k-c0x00ffffff-no-rj,false,false,1666303379,1
UgzBOeyHG5hv1Xb85sF4AaABAg,"Bravo.ppr la senadora lili tellez,me pongo de pie ante ella ,,y repudio.a cresencio.sandoval  abusibo meco mentiroso y.corrupto",hace 1 día,María Arteaga,UC_ZPgzB6NKRSG5B0Yps9E1A,0,https://yt3.ggpht.com/ytc/AMLnZu_xyi0hXvqpAU5znRk5WO6DcmsR1x40XRFEJA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303379,1
Ugzt2AgAeYpA4r7lchl4AaABAg,Bien por ser valiente mexico nesesitas mujeres como usted y no como Claudia que no trabaja hases pura campaña,hace 1 día,Campeon Orim,UCmilc-8-moHcN59t4YcUlKA,0,https://yt3.ggpht.com/ytc/AMLnZu9d0FJIbLAodo6w01HJv-su7M0zK-6LhCXqNw=s176-c-k-c0x00ffffff-no-rj,false,false,1666303379,1
UgyV0OwEG7-xk-J6lkB4AaABAg,"No defiendo al kks y a la 4T ni a ninguno de los parásitos que lo rodean, pero no entiendo a lily Téllez tanto que les hecha y en un video quería estar de lambiscona con Adam Augusto y  no la pelo, alguien que me explique.",hace 1 día,Miguel Perez,UCqQ8v8bb3fvGFTx-9agTuUA,0,https://yt3.ggpht.com/ytc/AMLnZu__DOLAp0XsYZit9YBV5QsPGnu1QB5D52j7Ew=s176-c-k-c0x00ffffff-no-rj,false,false,1666303379,1
